id: 0x4f4, data: ['0x00', '0x00', '0x00', '0x00', '0x7d', '0x00', '0x00', '0xee'], timestamp: 1723602079.8425741
id: 0x2ef, data: ['0x04', '0x00', '0x00', '0xab', '0x00', '0x36', '0x78', '0x19'], timestamp: 1723602083.992574
id: 0x175, data: ['0x00', '0x00', '0x00', '0x77', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602084.0130742
id: 0x566, data: ['0xe4', '0xfa', '0xe0', '0x7b', '0xcc', '0xed', '0x45', '0xe4'], timestamp: 1723602084.0330737
id: 0x46b, data: ['0x00', '0x00', '0x00', '0x00', '0x00', '0x2e', '0x00', '0x00'], timestamp: 1723602084.0525737
id: 0x696, data: ['0x00', '0xee', '0x3b', '0x00', '0x00', '0x00', '0x00', '0xf7'], timestamp: 1723602084.0710738
id: 0x49f, data: ['0x00', '0x00', '0x00', '0x00', '0x00', '0xb0', '0x00', '0x00'], timestamp: 1723602084.0900736
id: 0x513, data: ['0x00', '0x3e', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602084.1095738
id: 0x60d, data: ['0x40', '0x00', '0x9c', '0x00', '0xca', '0x15', '0x2f', '0x77'], timestamp: 1723602084.1306207
id: 0x24b, data: ['0xde', '0x00', '0x00', '0x00', '0x00', '0x00', '0x98', '0x3f'], timestamp: 1723602084.1500738
id: 0x679, data: ['0x83', '0xb6', '0xe3', '0x00', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602084.1700735
id: 0x171, data: ['0x00', '0x00', '0xb4', '0x48', '0x00', '0xed', '0x4b', '0x00'], timestamp: 1723602084.189574
id: 0x7c0, data: ['0x00', '0x00', '0xc6', '0x4f', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602084.2085733
id: 0x2e5, data: ['0x00', '0x00', '0x7b', '0x2b', '0x00', '0x5f', '0xb5', '0x00'], timestamp: 1723602084.227574
id: 0x7bd, data: ['0xf0', '0x00', '0x5e', '0x00', '0x06', '0xdc', '0x11', '0x00'], timestamp: 1723602084.2475736
id: 0x037, data: ['0x39', '0xe8', '0xd4', '0x00', '0x7f', '0x69', '0x56', '0x4d'], timestamp: 1723602084.2680736
id: 0x76b, data: ['0x9f', '0x24', '0x00', '0x00', '0x11', '0x85', '0xb2', '0xab'], timestamp: 1723602084.2875733
id: 0x4b2, data: ['0x00', '0x00', '0xf9', '0xdb', '0x00', '0x4c', '0x00', '0x00'], timestamp: 1723602084.3070736
id: 0x221, data: ['0x18', '0xda', '0xa9', '0xa4', '0x1e', '0x2b', '0x00', '0x12'], timestamp: 1723602084.3265736
id: 0x030, data: ['0x00', '0x97', '0x00', '0x91', '0xeb', '0xfd', '0x00', '0x0e'], timestamp: 1723602084.3465738
id: 0x6e5, data: ['0x00', '0x00', '0x41', '0x62', '0x75', '0x84', '0x00', '0x00'], timestamp: 1723602084.368074
id: 0x3db, data: ['0x00', '0x00', '0x00', '0x00', '0x00', '0x67', '0x78', '0x00'], timestamp: 1723602084.3870738
id: 0x670, data: ['0x00', '0x00', '0x00', '0x91', '0xaa', '0x74', '0x00', '0x00'], timestamp: 1723602084.4065738
id: 0x589, data: ['0xd7', '0x00', '0xda', '0x74', '0x85', '0xd6', '0x72', '0x00'], timestamp: 1723602084.426574
id: 0x707, data: ['0x65', '0x00', '0xb6', '0x00', '0x00', '0x8f', '0x00', '0x00'], timestamp: 1723602084.4465744
id: 0x02b, data: ['0xf7', '0x77', '0x1b', '0x6c', '0x00', '0xb1', '0xa4', '0xdf'], timestamp: 1723602084.4670737
id: 0x7dc, data: ['0x00', '0x59', '0x00', '0x00', '0x8d', '0x00', '0x00', '0x00'], timestamp: 1723602084.4880743
id: 0x7eb, data: ['0x52', '0xee', '0x3a', '0x4d', '0x61', '0x00', '0xd7', '0x00'], timestamp: 1723602084.5075738
id: 0x5f8, data: ['0xd9', '0xa5', '0x28', '0xc8', '0x00', '0x00', '0x1c', '0x00'], timestamp: 1723602084.526574
id: 0x475, data: ['0x00', '0x2e', '0x3d', '0xe8', '0x63', '0x00', '0x00', '0x55'], timestamp: 1723602084.5465739
id: 0x496, data: ['0x00', '0x35', '0x00', '0x00', '0x00', '0x12', '0x00', '0x00'], timestamp: 1723602084.5655737
id: 0x28b, data: ['0x00', '0x1e', '0x00', '0x1a', '0xb2', '0x00', '0x65', '0x00'], timestamp: 1723602084.585074
id: 0x61e, data: ['0x00', '0x00', '0x72', '0x00', '0xac', '0x00', '0xe1', '0x84'], timestamp: 1723602084.6040735
id: 0x637, data: ['0x00', '0x34', '0x00', '0xf9', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602084.623574
id: 0x4e5, data: ['0x9f', '0x00', '0x00', '0x0a', '0x72', '0x00', '0xda', '0xf5'], timestamp: 1723602084.6430738
id: 0x2ed, data: ['0x81', '0x7a', '0x00', '0x17', '0xac', '0x00', '0x2c', '0xb3'], timestamp: 1723602084.6625733
id: 0x6f7, data: ['0x00', '0x00', '0xff', '0x00', '0x00', '0x00', '0xc6', '0x00'], timestamp: 1723602084.6835737
id: 0x3ba, data: ['0x00', '0x48', '0x00', '0x5c', '0x00', '0x00', '0x92', '0x00'], timestamp: 1723602084.7040732
id: 0x711, data: ['0xdb', '0x37', '0x00', '0x4d', '0xfb', '0x6c', '0x00', '0x00'], timestamp: 1723602084.7245736
id: 0x598, data: ['0xdb', '0x00', '0x62', '0x79', '0x33', '0xe6', '0x31', '0xf0'], timestamp: 1723602084.7440739
id: 0x691, data: ['0x89', '0xb7', '0x00', '0x00', '0x00', '0x00', '0x00', '0x01'], timestamp: 1723602084.7630737
id: 0x28b, data: ['0x40', '0x00', '0x00', '0x2c', '0xba', '0x00', '0x00', '0xe2'], timestamp: 1723602084.7820735
id: 0x389, data: ['0xd6', '0x54', '0x65', '0x1c', '0x00', '0x00', '0xbc', '0x41'], timestamp: 1723602084.8010736
id: 0x257, data: ['0x00', '0x6b', '0x00', '0x73', '0x47', '0xf7', '0xf3', '0xd1'], timestamp: 1723602084.8200738
id: 0x117, data: ['0x00', '0x17', '0xde', '0x00', '0x00', '0x00', '0x57', '0x69'], timestamp: 1723602084.8395739
id: 0x737, data: ['0xeb', '0x4c', '0x53', '0x49', '0x69', '0x4e', '0xdc', '0xfc'], timestamp: 1723602084.860074
id: 0x187, data: ['0x2b', '0xf8', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602084.880074
id: 0x7a0, data: ['0x3a', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602084.8990738
id: 0x2f0, data: ['0xbf', '0xfe', '0x9b', '0x9b', '0xef', '0x7f', '0xfa', '0xe5'], timestamp: 1723602084.9185739
id: 0x31d, data: ['0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x34', '0x00'], timestamp: 1723602084.938574
id: 0x20f, data: ['0x1a', '0xd8', '0x98', '0xfc', '0x00', '0x13', '0x34', '0x8b'], timestamp: 1723602084.9585738
id: 0x6a7, data: ['0xee', '0xb7', '0x8a', '0x00', '0xa0', '0x00', '0x15', '0x70'], timestamp: 1723602084.978578
id: 0x26a, data: ['0x00', '0x00', '0x77', '0x00', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602084.9995737
id: 0x151, data: ['0x9e', '0xe0', '0x00', '0x00', '0x00', '0x59', '0x00', '0x00'], timestamp: 1723602085.0185738
id: 0x0f4, data: ['0x00', '0x00', '0x00', '0xe5', '0x00', '0x4f', '0xd6', '0xc2'], timestamp: 1723602085.0375736
id: 0x1a3, data: ['0x44', '0x81', '0x1d', '0xe3', '0x99', '0xb9', '0x6c', '0x88'], timestamp: 1723602085.0575752
id: 0x36d, data: ['0x2b', '0xf0', '0x24', '0xdf', '0xcd', '0xc5', '0x91', '0x82'], timestamp: 1723602085.0760734
id: 0x29d, data: ['0x0c', '0x2f', '0xc1', '0x9b', '0xe1', '0x00', '0x00', '0xa4'], timestamp: 1723602085.0950816
id: 0x41b, data: ['0x6d', '0xf5', '0xbc', '0xb6', '0x06', '0x6c', '0x4e', '0xd3'], timestamp: 1723602085.1150734
id: 0x53c, data: ['0x71', '0xc8', '0xf9', '0x35', '0x00', '0xbf', '0xe6', '0xfe'], timestamp: 1723602085.134573
id: 0x71c, data: ['0x00', '0xa6', '0x00', '0x04', '0x07', '0x2e', '0xcf', '0x00'], timestamp: 1723602085.1545737
id: 0x58f, data: ['0x67', '0x00', '0x00', '0x00', '0x1a', '0xfb', '0x00', '0x5b'], timestamp: 1723602085.1735742
id: 0x772, data: ['0x00', '0x00', '0x00', '0x00', '0xcb', '0x00', '0xfb', '0x00'], timestamp: 1723602085.192574
id: 0x2b8, data: ['0x6e', '0xdf', '0x63', '0x75', '0x5b', '0xd5', '0x5a', '0x82'], timestamp: 1723602085.2140737
id: 0x2ed, data: ['0x00', '0xf1', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602085.2325742
id: 0x656, data: ['0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x09', '0x3b'], timestamp: 1723602085.2525737
id: 0x224, data: ['0xf1', '0x4a', '0x18', '0x00', '0xb0', '0xfe', '0xc5', '0x00'], timestamp: 1723602085.2720737
id: 0x0cc, data: ['0x00', '0x00', '0x26', '0x00', '0x00', '0x07', '0x0d', '0x00'], timestamp: 1723602085.2905736
id: 0x418, data: ['0x00', '0x5c', '0x00', '0x30', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602085.3095765
id: 0x4c9, data: ['0x4b', '0xc3', '0x34', '0xf4', '0x00', '0xea', '0x84', '0x31'], timestamp: 1723602085.3285737
id: 0x3fe, data: ['0x00', '0x00', '0x00', '0x00', '0xde', '0x00', '0x40', '0x00'], timestamp: 1723602085.3480735
id: 0x2ac, data: ['0xf6', '0x48', '0x00', '0xc8', '0xd7', '0x22', '0x00', '0x3f'], timestamp: 1723602085.3675735
id: 0x375, data: ['0x2f', '0x09', '0xc5', '0x65', '0xe7', '0xd1', '0x41', '0x8c'], timestamp: 1723602085.3875735
id: 0x3b5, data: ['0x7a', '0x7a', '0x4f', '0x3e', '0x00', '0xdf', '0xcf', '0x6b'], timestamp: 1723602085.408074
id: 0x576, data: ['0x00', '0xb9', '0x00', '0x64', '0x00', '0x00', '0x9b', '0x00'], timestamp: 1723602085.4270737
id: 0x588, data: ['0x65', '0xf3', '0xa1', '0x1b', '0x29', '0xe1', '0xbe', '0x76'], timestamp: 1723602085.4465737
id: 0x5f1, data: ['0xf5', '0x00', '0x00', '0x00', '0x00', '0xad', '0x75', '0x00'], timestamp: 1723602085.4655738
id: 0x73a, data: ['0xa9', '0x5c', '0x86', '0x12', '0x03', '0x63', '0xce', '0x4b'], timestamp: 1723602085.4845734
id: 0x078, data: ['0x00', '0xd3', '0xe3', '0xf7', '0x24', '0xe9', '0xf3', '0xeb'], timestamp: 1723602085.5035741
id: 0x7d1, data: ['0x2a', '0xec', '0x06', '0x00', '0xc7', '0x8c', '0x81', '0x47'], timestamp: 1723602085.5230734
id: 0x0fa, data: ['0x00', '0x00', '0xb9', '0x00', '0x91', '0x8a', '0x00', '0x00'], timestamp: 1723602085.5420732
id: 0x245, data: ['0xe8', '0x00', '0x12', '0x00', '0x69', '0x83', '0xc9', '0x5d'], timestamp: 1723602085.5635772
id: 0x46b, data: ['0x00', '0x00', '0x00', '0xd9', '0xd8', '0x00', '0x00', '0x00'], timestamp: 1723602085.5835736
id: 0x59d, data: ['0x00', '0x00', '0x00', '0x00', '0x41', '0x00', '0x00', '0x00'], timestamp: 1723602085.6040738
id: 0x16b, data: ['0x00', '0x15', '0x00', '0x56', '0x00', '0x30', '0x00', '0x00'], timestamp: 1723602085.6230738
id: 0x251, data: ['0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x76'], timestamp: 1723602085.6415737
id: 0x224, data: ['0x00', '0x1e', '0x6f', '0x09', '0x23', '0x8c', '0x00', '0x44'], timestamp: 1723602085.661074
id: 0x6b1, data: ['0x00', '0x00', '0x24', '0x00', '0x20', '0x94', '0x00', '0xf9'], timestamp: 1723602085.6800737
id: 0x54f, data: ['0xb2', '0x00', '0x76', '0x01', '0x00', '0xa6', '0x41', '0xfc'], timestamp: 1723602085.6990738
id: 0x2a6, data: ['0x00', '0x00', '0x00', '0x00', '0x5c', '0x00', '0x00', '0x00'], timestamp: 1723602085.718074
id: 0x064, data: ['0xa6', '0x5e', '0xad', '0x32', '0xf7', '0xde', '0x00', '0x00'], timestamp: 1723602085.737074
id: 0x6da, data: ['0x00', '0x14', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602085.7560737
id: 0x775, data: ['0x18', '0x3b', '0x10', '0xe2', '0xf4', '0x33', '0x54', '0xfc'], timestamp: 1723602085.7755737
id: 0x47b, data: ['0x75', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602085.7945738
id: 0x608, data: ['0x00', '0x3e', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602085.8130739
id: 0x4a2, data: ['0x00', '0x00', '0x00', '0x76', '0x00', '0xd2', '0x00', '0x00'], timestamp: 1723602085.8315735
id: 0x5db, data: ['0x00', '0x26', '0x13', '0x19', '0x67', '0x64', '0x8d', '0x24'], timestamp: 1723602085.8500738
id: 0x049, data: ['0x00', '0x00', '0x38', '0x00', '0x00', '0x5b', '0x00', '0x76'], timestamp: 1723602085.8685737
id: 0x386, data: ['0x00', '0xa0', '0xbb', '0x00', '0x00', '0x00', '0x00', '0x3b'], timestamp: 1723602085.8870735
id: 0x6fc, data: ['0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0xd0', '0x7f'], timestamp: 1723602085.9060743
id: 0x77a, data: ['0x00', '0x00', '0x00', '0x00', '0x3f', '0xe3', '0x7a', '0x00'], timestamp: 1723602085.9250739
id: 0x5a7, data: ['0x92', '0x00', '0x00', '0x00', '0x1a', '0x93', '0x00', '0x0e'], timestamp: 1723602085.9445765
id: 0x08a, data: ['0x00', '0x4f', '0x89', '0x61', '0x00', '0x27', '0x22', '0xd8'], timestamp: 1723602085.9645736
id: 0x45b, data: ['0x3b', '0x1d', '0xe4', '0x00', '0xd8', '0x71', '0x8b', '0xc8'], timestamp: 1723602085.9850743
id: 0x648, data: ['0xad', '0x00', '0x00', '0x00', '0xde', '0x00', '0x00', '0x00'], timestamp: 1723602086.0040731
id: 0x136, data: ['0x00', '0x7e', '0x00', '0x00', '0x62', '0x00', '0x00', '0x00'], timestamp: 1723602086.0250733
id: 0x0ca, data: ['0x00', '0x00', '0x09', '0x00', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602086.045074
id: 0x728, data: ['0x00', '0x00', '0x6c', '0x02', '0x39', '0x00', '0xb7', '0x00'], timestamp: 1723602086.063574
id: 0x03e, data: ['0x00', '0x00', '0x8c', '0x00', '0xfc', '0x45', '0x00', '0x00'], timestamp: 1723602086.0825737
id: 0x041, data: ['0x00', '0x15', '0x00', '0x69', '0x00', '0x64', '0x42', '0xb3'], timestamp: 1723602086.1020737
id: 0x00e, data: ['0x00', '0x00', '0x00', '0xd2', '0xf8', '0x00', '0x00', '0x32'], timestamp: 1723602086.1215737
id: 0x789, data: ['0x7e', '0x03', '0x00', '0x7a', '0xcc', '0x0b', '0x00', '0x6b'], timestamp: 1723602086.1410737
id: 0x6c8, data: ['0xbb', '0x00', '0x00', '0x00', '0xee', '0x00', '0xa0', '0xed'], timestamp: 1723602086.161074
id: 0x6cd, data: ['0x00', '0x1f', '0x00', '0xea', '0x00', '0x00', '0xd3', '0x3f'], timestamp: 1723602086.179574
id: 0x039, data: ['0x85', '0x63', '0xf3', '0x8d', '0xaa', '0xa7', '0xb6', '0x9e'], timestamp: 1723602086.1995735
id: 0x356, data: ['0xd2', '0x00', '0x00', '0x00', '0xaa', '0x00', '0x00', '0x7d'], timestamp: 1723602086.2190738
id: 0x233, data: ['0x7a', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602086.2395737
id: 0x289, data: ['0xa3', '0x00', '0x00', '0x00', '0x00', '0x19', '0x00', '0x00'], timestamp: 1723602086.2585738
id: 0x045, data: ['0xbc', '0x00', '0x00', '0xc9', '0x00', '0xb7', '0x00', '0x00'], timestamp: 1723602086.2780733
id: 0x0fe, data: ['0xc8', '0xb9', '0x39', '0xd7', '0xa6', '0x9b', '0xb1', '0x0c'], timestamp: 1723602086.2965736
id: 0x100, data: ['0x78', '0x00', '0x00', '0xfa', '0x00', '0x00', '0x74', '0x00'], timestamp: 1723602086.315574
id: 0x1a1, data: ['0x00', '0xfb', '0x00', '0xd1', '0x00', '0xf6', '0xe2', '0x6a'], timestamp: 1723602086.3340733
id: 0x458, data: ['0x00', '0x00', '0x00', '0x00', '0x00', '0xdb', '0x00', '0x00'], timestamp: 1723602086.3530738
id: 0x255, data: ['0x31', '0x00', '0x0e', '0x00', '0x00', '0x55', '0x25', '0x00'], timestamp: 1723602086.3715737
id: 0x798, data: ['0x06', '0x72', '0x00', '0x00', '0xfe', '0x4d', '0xe8', '0x00'], timestamp: 1723602086.3910737
id: 0x29b, data: ['0xf6', '0xcf', '0x44', '0x9b', '0x8e', '0xbd', '0xb0', '0xf7'], timestamp: 1723602086.4115734
id: 0x282, data: ['0x77', '0xba', '0x8e', '0x00', '0x45', '0x00', '0x00', '0x00'], timestamp: 1723602086.4315732
id: 0x19e, data: ['0x0d', '0x2c', '0xfd', '0x00', '0x00', '0x00', '0x00', '0xf9'], timestamp: 1723602086.4510732
id: 0x4e3, data: ['0x79', '0x2a', '0x00', '0x4b', '0x00', '0xcb', '0x00', '0x02'], timestamp: 1723602086.4720738
id: 0x2eb, data: ['0x87', '0x00', '0x00', '0x94', '0x9b', '0xfb', '0x72', '0x2f'], timestamp: 1723602086.4920738
id: 0x643, data: ['0xae', '0xf2', '0x0f', '0xbe', '0x00', '0x33', '0x00', '0x00'], timestamp: 1723602086.5100737
id: 0x5a6, data: ['0x94', '0xa0', '0x00', '0x04', '0x3e', '0x00', '0xef', '0x00'], timestamp: 1723602086.528574
id: 0x5c6, data: ['0x4b', '0x00', '0x4a', '0x00', '0x56', '0xf6', '0x00', '0x3c'], timestamp: 1723602086.5475738
id: 0x1e5, data: ['0x41', '0xaa', '0x44', '0x18', '0xfd', '0x5c', '0x0c', '0x0a'], timestamp: 1723602086.5665739
id: 0x652, data: ['0x00', '0x00', '0x27', '0x00', '0x00', '0x00', '0x00', '0x2b'], timestamp: 1723602086.585074
id: 0x070, data: ['0x00', '0xee', '0x00', '0x00', '0x44', '0x00', '0x00', '0xb3'], timestamp: 1723602086.6035738
id: 0x34f, data: ['0x3b', '0x6b', '0x45', '0x03', '0x00', '0xec', '0x15', '0x00'], timestamp: 1723602086.622574
id: 0x65c, data: ['0x0d', '0xf9', '0x23', '0x00', '0xdc', '0x2f', '0x4b', '0x97'], timestamp: 1723602086.6415737
id: 0x4e9, data: ['0x00', '0x00', '0x00', '0x00', '0x83', '0x00', '0xc0', '0x60'], timestamp: 1723602086.6610742
id: 0x47d, data: ['0x00', '0x00', '0xe9', '0x00', '0xd2', '0x7e', '0x00', '0x00'], timestamp: 1723602086.6795735
id: 0x718, data: ['0xf2', '0x19', '0xc8', '0xab', '0xfc', '0x00', '0xa2', '0x00'], timestamp: 1723602086.699074
id: 0x785, data: ['0x00', '0x00', '0x00', '0xb6', '0x00', '0x00', '0xf7', '0x00'], timestamp: 1723602086.7180736
id: 0x5c4, data: ['0xcb', '0xbc', '0x00', '0x60', '0xb2', '0x22', '0x0d', '0x80'], timestamp: 1723602086.7365737
id: 0x655, data: ['0x00', '0x00', '0x82', '0x32', '0xb4', '0xe5', '0x9f', '0x00'], timestamp: 1723602086.7565732
id: 0x00b, data: ['0x00', '0x00', '0x00', '0xeb', '0x00', '0x00', '0xa6', '0x00'], timestamp: 1723602086.7765741
id: 0x05e, data: ['0x04', '0x05', '0x00', '0x09', '0x52', '0xab', '0x00', '0x00'], timestamp: 1723602086.7960737
id: 0x74c, data: ['0xf9', '0x5b', '0xb6', '0xf9', '0x0c', '0x00', '0xb0', '0x00'], timestamp: 1723602086.8150737
id: 0x6bd, data: ['0x1e', '0x66', '0x69', '0x00', '0x10', '0x00', '0x21', '0x00'], timestamp: 1723602086.8340738
id: 0x53d, data: ['0x3a', '0x00', '0x24', '0xe9', '0xb2', '0x88', '0x00', '0x8b'], timestamp: 1723602086.8565736
id: 0x03f, data: ['0x5f', '0x70', '0x59', '0x3a', '0xfb', '0x00', '0xeb', '0xd6'], timestamp: 1723602086.8770728
id: 0x4a0, data: ['0x64', '0x3b', '0x16', '0x68', '0x6e', '0xfb', '0xe8', '0xdd'], timestamp: 1723602086.8970735
id: 0x5fe, data: ['0x00', '0x00', '0x00', '0xbf', '0x71', '0x97', '0xce', '0x00'], timestamp: 1723602086.917574
id: 0x5d1, data: ['0x00', '0x96', '0x5c', '0x00', '0x95', '0x0a', '0x00', '0x58'], timestamp: 1723602086.937574
id: 0x2d6, data: ['0x00', '0xe1', '0x00', '0x00', '0xd9', '0x00', '0x00', '0x00'], timestamp: 1723602086.9580739
id: 0x3ed, data: ['0x72', '0xcd', '0x00', '0xda', '0x00', '0x63', '0x00', '0x00'], timestamp: 1723602086.979574
id: 0x467, data: ['0x00', '0x8a', '0x41', '0xab', '0x00', '0x00', '0x2c', '0x44'], timestamp: 1723602087.0000737
id: 0x198, data: ['0x00', '0xe7', '0x93', '0x30', '0xd6', '0xab', '0x3f', '0x00'], timestamp: 1723602087.0190737
id: 0x31c, data: ['0x7a', '0x00', '0x8f', '0x00', '0x00', '0x70', '0x75', '0x39'], timestamp: 1723602087.038074
id: 0x640, data: ['0xe0', '0x00', '0x00', '0x00', '0x25', '0x86', '0xba', '0x1f'], timestamp: 1723602087.0585737
id: 0x1e9, data: ['0x00', '0xf0', '0x00', '0x4c', '0xe4', '0x00', '0x00', '0x3e'], timestamp: 1723602087.0775735
id: 0x55a, data: ['0x33', '0x4e', '0x00', '0x13', '0x2a', '0xc5', '0x00', '0x00'], timestamp: 1723602087.0965736
id: 0x50b, data: ['0x00', '0xe7', '0x00', '0x00', '0x16', '0x07', '0x00', '0x73'], timestamp: 1723602087.1150737
id: 0x1aa, data: ['0x00', '0x5c', '0x62', '0x00', '0xa2', '0x00', '0xe7', '0xd0'], timestamp: 1723602087.1340735
id: 0x510, data: ['0x00', '0x00', '0x00', '0x00', '0x2b', '0x00', '0x00', '0x63'], timestamp: 1723602087.1535733
id: 0x007, data: ['0xe8', '0xeb', '0xfe', '0x00', '0x45', '0x00', '0x59', '0x00'], timestamp: 1723602087.173574
id: 0x2d5, data: ['0x11', '0x00', '0x99', '0x8a', '0x66', '0x00', '0x05', '0x6b'], timestamp: 1723602087.1920738
id: 0x7dd, data: ['0x8d', '0x00', '0x08', '0xde', '0x30', '0xe8', '0xd7', '0x97'], timestamp: 1723602087.2110739
id: 0x782, data: ['0x22', '0x16', '0x44', '0x2b', '0xa5', '0xf9', '0x23', '0xef'], timestamp: 1723602087.2300737
id: 0x363, data: ['0xe6', '0x56', '0xd6', '0x00', '0xc7', '0x00', '0x00', '0x05'], timestamp: 1723602087.2490737
id: 0x204, data: ['0x21', '0xf8', '0xb7', '0x00', '0x9e', '0x66', '0x9a', '0x00'], timestamp: 1723602087.2680738
id: 0x6ef, data: ['0xc5', '0x42', '0x59', '0x9a', '0x49', '0x7a', '0x9c', '0x00'], timestamp: 1723602087.2875736
id: 0x698, data: ['0x13', '0x00', '0xff', '0x51', '0x47', '0x43', '0x67', '0x3a'], timestamp: 1723602087.3080738
id: 0x649, data: ['0xe3', '0x0a', '0x0e', '0xfd', '0x97', '0x95', '0xc0', '0xed'], timestamp: 1723602087.3285737
id: 0x44a, data: ['0xe2', '0x00', '0x16', '0x00', '0x00', '0xd2', '0x7b', '0x00'], timestamp: 1723602087.3490736
id: 0x605, data: ['0x00', '0x5e', '0x00', '0x70', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602087.3685737
id: 0x74c, data: ['0x11', '0x2e', '0x00', '0x26', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602087.3875751
id: 0x449, data: ['0x87', '0xed', '0x88', '0x00', '0xc5', '0x00', '0x5e', '0x9b'], timestamp: 1723602087.408074
id: 0x250, data: ['0x00', '0x19', '0x33', '0x00', '0x74', '0xc5', '0x00', '0xfe'], timestamp: 1723602087.4310732
id: 0x459, data: ['0x3f', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602087.4520757
id: 0x059, data: ['0x00', '0x00', '0x00', '0xad', '0x71', '0x07', '0x42', '0x00'], timestamp: 1723602087.471574
id: 0x2de, data: ['0x16', '0xa6', '0xee', '0x27', '0x08', '0xd0', '0x40', '0x33'], timestamp: 1723602087.4910738
id: 0x280, data: ['0x00', '0xc4', '0x00', '0x00', '0x00', '0x00', '0x00', '0x88'], timestamp: 1723602087.510574
id: 0x40b, data: ['0xa1', '0xb0', '0xd0', '0x00', '0x03', '0x57', '0x00', '0x6f'], timestamp: 1723602087.5310733
id: 0x7e3, data: ['0x00', '0x00', '0x00', '0x00', '0xc0', '0x00', '0x00', '0x00'], timestamp: 1723602087.5525734
id: 0x385, data: ['0xa4', '0x11', '0x46', '0xe9', '0x3b', '0x31', '0x29', '0xa4'], timestamp: 1723602087.5725734
id: 0x025, data: ['0x10', '0x00', '0x00', '0x88', '0x58', '0xc8', '0x57', '0x94'], timestamp: 1723602087.5925736
id: 0x659, data: ['0x6d', '0xaf', '0xbc', '0x33', '0xfa', '0x78', '0x47', '0x00'], timestamp: 1723602087.6115737
id: 0x354, data: ['0x00', '0x00', '0x00', '0xb5', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602087.6315737
id: 0x36e, data: ['0x00', '0x87', '0x97', '0xab', '0xd0', '0x00', '0x9e', '0xa7'], timestamp: 1723602087.6505735
id: 0x06f, data: ['0x00', '0x00', '0x9c', '0x00', '0x00', '0x62', '0x00', '0x00'], timestamp: 1723602087.6700735
id: 0x3eb, data: ['0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x83'], timestamp: 1723602087.6890736
id: 0x4be, data: ['0x28', '0x25', '0x4b', '0x04', '0x6a', '0x42', '0xe4', '0x4c'], timestamp: 1723602087.7075741
id: 0x4d1, data: ['0x8b', '0x52', '0x7e', '0x3d', '0x64', '0x84', '0xc8', '0xc4'], timestamp: 1723602087.7260735
id: 0x1f0, data: ['0xa3', '0x7b', '0x00', '0xbe', '0x51', '0x00', '0x00', '0xca'], timestamp: 1723602087.746574
id: 0x3f7, data: ['0x96', '0xd9', '0x23', '0x00', '0x9e', '0x16', '0x00', '0x68'], timestamp: 1723602087.7670727
id: 0x13d, data: ['0x00', '0x00', '0x35', '0x00', '0xbb', '0x00', '0x00', '0x00'], timestamp: 1723602087.786574
id: 0x60c, data: ['0xe3', '0x00', '0x00', '0x2c', '0x1c', '0x00', '0x00', '0xd4'], timestamp: 1723602087.808574
id: 0x407, data: ['0x00', '0x48', '0x00', '0xb1', '0x5b', '0x00', '0x00', '0x00'], timestamp: 1723602087.8285737
id: 0x5a0, data: ['0x2e', '0xfe', '0xde', '0x70', '0x00', '0xb6', '0xd9', '0x00'], timestamp: 1723602087.8475735
